sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;línea_credito
masculino;servicio;recreativo_educativo;la_floresta;2;12;9/03/2016;6800000;microempresarial
masculino;servicio;mantenimiento_en;belencito;2;13;30/08/2017;7300000;microempresarial
femenino;industria;fabrica_de;villa_hermosa;3;8;27/07/2016;3000000;microempresarial
femenino;servicio;peluqueria;doce_de_octubre_no1;2;6;25/07/2018;5000000;microempresarial
femenino;comercio;cafeteria;moravia;2;4;7/12/2018;7800000;microempresarial
femenino;servicio;recreativo_educativo;granizal;1;1;28/10/2016;6000000;microempresarial
femenino;comercio;papeleria;manrique_central_no_1;3;4;17/08/2017;5000000;microempresarial
femenino;comercio;tienda;castilla;3;5;23/11/2017;4000000;microempresarial
masculino;agropecuaria;almacen_de_ropa_en;cabecera_san_cristobal;2;60;24/10/2017;6000000;microempresarial
masculino;servicio;mantenimiento_en;buenos_aires;3;9;25/07/2017;5000000;microempresarial
femenino;comercio;tienda_naturista;campo_valdes_no_1;3;4;7/02/2018;5000000;microempresarial
femenino;servicio;peluqueria;robledo;2;7;29/11/2017;5000000;microempresarial
masculino;agropecuaria;sembrados;cabecera_san_cristobal;2;60;4/10/2016;6000000;microempresarial
femenino;servicio;restaurante;loreto;2;9;26/08/2016;5000000;microempresarial
masculino;comercio;charcuteria;robledo;1;7;20/10/2016;6890000;microempresarial
femenino;comercio;restaurante;san_javier_no1;1;13;5/06/2019;8000000;microempresarial
masculino;comercio;variedades;santo_domingo_savio;1;1;27/12/2018;7800000;microempresarial
masculino;comercio;comidas_rapidas;manrique_central_no_1;3;4;27/06/2018;3000000;microempresarial
masculino;comercio;distribuidora_de;manrique_central_no_1;2;4;27/11/2018;2500000;microempresarial
femenino;industria;fabrica_de;san_javier_no1;1;13;7/02/2018;4000000;microempresarial
masculino;comercio;comidas_rapidas;barrio_caicedo;2;9;29/11/2017;7300000;microempresarial
femenino;comercio;almacen_de_ropa_en;20_de_julio;2;13;5/07/2017;5000000;microempresarial
femenino;servicio;peluqueria;la_avanzada;1;1;21/11/2018;4500000;microempresarial
masculino;servicio;recreativo_educativo;aranjuez;3;4;2/11/2017;7377000;microempresarial
femenino;servicio;peluqueria;manrique_central_no_1;2;4;8/11/2016;6890000;microempresarial
femenino;comercio;distribuidora_de;santa_cruz;3;2;19/02/2018;1000000;microempresarial
femenino;servicio;restaurante;villa_hermosa;3;8;23/08/2018;7000000;microempresarial
femenino;comercio;comidas_rapidas;belen;3;16;1/03/2018;2200000;microempresarial
masculino;comercio;variedades;san_javier_no1;1;13;3/07/2018;5000000;microempresarial
femenino;comercio;variedades;cabecera_san_antonio;1;80;5/06/2018;3500000;microempresarial
femenino;industria;fabrica_de;santo_domingo_savio;2;1;8/05/2017;7000000;microempresarial
femenino;comercio;comidas_rapidas;enciso;1;8;26/10/2016;8000000;microempresarial
masculino;industria;reciclaje;barrio_caicedo;2;9;13/12/2016;6000000;microempresarial
masculino;comercio;charcuteria;guayabal;2;15;16/11/2018;1000000;microempresarial
masculino;comercio;comidas_rapidas;buenos_aires;3;9;30/05/2017;7300000;microempresarial
femenino;comercio;fabrica_de;moravia;2;4;26/01/2017;3000000;microempresarial
masculino;comercio;almacen_de_ropa_en;la_francia;2;2;2/08/2018;5000000;microempresarial
femenino;industria;fabrica_de;carpinelo;1;1;28/02/2018;4000000;microempresarial
femenino;comercio;tienda;manrique_central_no_1;3;4;23/11/2016;2100000;microempresarial
femenino;comercio;granero;guayabal;2;15;14/05/2019;8288000;microempresarial
femenino;comercio;papeleria;manrique_central_no_1;2;4;24/07/2018;7800000;microempresarial
femenino;comercio;fabrica_de_calzado;buenos_aires;3;9;15/09/2016;6850000;microempresarial
femenino;comercio;miscelanea;campo_valdes_no_1;3;4;9/07/2018;6000000;microempresarial
masculino;industria;fabrica_de;versalles_no_1;1;3;17/08/2018;7800000;microempresarial
femenino;comercio;variedades;san_javier_no1;1;13;23/05/2016;4000000;microempresarial
masculino;comercio;tienda;manrique_central_no_2;2;3;15/06/2018;2000000;microempresarial
masculino;comercio;variedades;san_javier_no1;2;13;24/05/2019;8000000;microempresarial
femenino;comercio;almacen_de_ropa_en;manrique_central_no_2;2;3;1/08/2017;7377000;microempresarial
femenino;servicio;venta_de_lacteos;manrique_central_no_2;2;3;3/10/2016;6890000;microempresarial
femenino;servicio;mantenimiento_en;popular;1;1;3/08/2018;780000;microempresarial
femenino;comercio;comidas_rapidas;florencia;3;5;13/12/2018;7800000;microempresarial
masculino;comercio;tienda;doce_de_octubre_no1;2;6;8/02/2018;6000000;microempresarial
masculino;servicio;comidas_rapidas;san_javier_no1;2;13;5/07/2017;4000000;microempresarial
femenino;comercio;variedades;20_de_julio;1;13;6/12/2018;7500000;microempresarial
femenino;industria;fabrica_de;la_francia;2;2;31/08/2016;6000000;microempresarial
femenino;servicio;restaurante;enciso;2;8;1/06/2018;7000000;microempresarial
femenino;servicio;publicidad_y;enciso;2;8;9/02/2017;6000000;microempresarial
femenino;comercio;variedades;santo_domingo_savio;1;1;5/10/2016;6850000;microempresarial
masculino;servicio;organización_y;castilla;3;5;24/01/2018;7812000;microempresarial
femenino;comercio;papeleria;popular;2;1;26/07/2018;7800000;microempresarial
femenino;servicio;peluqueria;aranjuez;3;4;7/11/2018;7800000;microempresarial
masculino;comercio;restaurante;gerona;3;9;12/10/2016;6890000;microempresarial
femenino;comercio;sembrados;cabecera_san_cristobal;2;60;25/04/2018;19000000;agropecuaria
femenino;servicio;cafe_e_internet;el_triunfo;2;6;10/08/2017;7000000;microempresarial
masculino;comercio;venta_de_calzado;santo_domingo_savio;1;1;29/05/2018;7800000;microempresarial
femenino;comercio;restaurante;manrique_central_no_1;2;4;20/06/2017;6000000;microempresarial
masculino;comercio;variedades;tricentenario;3;5;20/03/2018;7800000;microempresarial
masculino;industria;fabrica_de;manrique_central_no_1;3;4;9/08/2017;7000000;microempresarial
femenino;comercio;panaderia;robledo;1;7;20/10/2017;7370000;microempresarial
masculino;comercio;variedades;bello_horizonte;1;7;22/09/2016;2000000;microempresarial
masculino;comercio;tienda;manrique_oriental;2;3;31/05/2019;8000000;microempresarial
femenino;comercio;cafeteria;popular;2;1;3/10/2018;7000000;microempresarial
femenino;servicio;peluqueria;santo_domingo_savio;1;1;7/03/2017;6000000;microempresarial
femenino;servicio;peluqueria;manrique_central_no_2;2;3;21/04/2016;5000000;microempresarial
femenino;servicio;mantenimiento_en;belen;3;16;19/11/2018;2000000;microempresarial
masculino;servicio;variedades;guayabal;3;15;1/08/2017;7000000;microempresarial
masculino;comercio;comidas_rapidas;santa_elena_central;1;90;3/07/2018;4000000;microempresarial
masculino;servicio;comidas_rapidas;belen;3;16;5/10/2016;68900000;microempresarial
femenino;comercio;tienda;buenos_aires;3;9;11/08/2017;7300000;microempresarial
femenino;comercio;miscelanea;cabecera_san_cristobal;2;60;2/06/2016;4000000;microempresarial
femenino;comercio;variedades;castilla;3;5;19/04/2018;3000000;microempresarial
masculino;comercio;fabrica_de_calzado;moravia;2;4;18/01/2019;6000000;microempresarial
femenino;comercio;tienda;manrique_oriental;3;3;15/09/2017;7000000;microempresarial
femenino;comercio;comidas_rapidas;playon_de_los;2;2;5/09/2018;5000000;microempresarial
femenino;servicio;tienda;la_libertad;2;8;7/10/2016;5000000;microempresarial
femenino;comercio;variedades;pedregal;3;6;23/11/2017;7377000;microempresarial
masculino;comercio;barberia;robledo;2;7;18/10/2016;6890000;microempresarial
femenino;industria;marroquineria;granada;3;16;26/09/2017;7000000;microempresarial
femenino;comercio;charcuteria;aranjuez;3;4;18/04/2018;3500000;microempresarial
femenino;agropecuaria;taller_de_electronica;santa_elena_central;2;90;16/05/2016;6890000;agropecuaria
masculino;comercio;tienda;san_javier_no1;1;13;4/02/2016;6600000;microempresarial
femenino;servicio;peluqueria;santa_cruz;2;2;30/11/2018;7000000;microempresarial
femenino;comercio;almacen_de_ropa_en;florencia;3;5;16/12/2016;6800000;microempresarial
femenino;comercio;tienda_de_helados;villa_hermosa;2;8;16/04/2018;2000000;microempresarial
femenino;servicio;peluqueria;enciso;1;8;7/09/2016;3500000;microempresarial
femenino;comercio;miscelanea;toscana;2;5;24/10/2016;6000000;microempresarial
masculino;comercio;almacen_de_ropa_en;robledo;3;7;13/12/2016;6890000;microempresarial
femenino;comercio;tienda;la_pradera;3;13;13/06/2017;7300000;microempresarial
femenino;comercio;tienda_de_helados;manrique_oriental;2;3;14/11/2018;7812000;microempresarial
femenino;comercio;comidas_rapidas;aranjuez;1;4;23/06/2017;2000000;microempresarial
femenino;industria;fabrica_de;manrique_central_no_1;1;4;16/05/2018;5000000;microempresarial
masculino;servicio;miscelanea;la_milagrosa;1;9;22/07/2016;6890000;microempresarial
femenino;comercio;drogueria;santo_domingo_savio;1;1;19/01/2017;6890000;microempresarial
masculino;servicio;peluqueria;robledo;2;7;16/07/2018;7800000;microempresarial
masculino;industria;fabrica_de;buenos_aires;2;9;31/05/2016;6000000;microempresarial
femenino;industria;fabrica_de;cabecera_san_cristobal;2;60;22/11/2016;4000000;microempresarial
femenino;comercio;comidas_rapidas;moravia;2;4;1/08/2018;2500000;microempresarial
femenino;comercio;tienda_de_helados;cabecera_san_antonio;2;80;26/04/2017;6000000;microempresarial
femenino;comercio;papeleria;san_javier_no1;2;13;8/09/2016;4000000;microempresarial
femenino;comercio;comidas_rapidas;altavista;2;70;22/05/2018;1000000;microempresarial
femenino;servicio;peluqueria;moravia;1;4;11/04/2018;7800000;microempresarial
femenino;comercio;tienda;robledo;2;7;8/07/2016;6890000;microempresarial
femenino;industria;ebanistaria;castilla;3;5;5/05/2016;4000000;microempresarial
femenino;comercio;almacen_de_ropa_en;calasanz;3;12;3/11/2016;4500000;microempresarial
femenino;industria;fabrica_de;juan_xxiii_la_quiebra;1;13;9/07/2018;4000000;microempresarial
masculino;comercio;tienda;la_milagrosa;3;9;11/05/2018;4000000;microempresarial
femenino;comercio;variedades;tejelo;3;5;26/07/2016;6890000;microempresarial
femenino;comercio;tienda;andalucia;2;2;30/01/2017;7377000;microempresarial
masculino;industria;fabrica_de_repuestos;buenos_aires;3;9;5/07/2017;7300000;microempresarial
femenino;industria;fabrica_de;manrique_central_no_1;3;4;25/04/2018;1500000;microempresarial
masculino;industria;cerrajeria;cabecera_san_cristobal;2;60;12/04/2018;7800000;microempresarial
masculino;servicio;peluqueria;cabecera_san_antonio;2;80;2/03/2018;7800000;microempresarial
femenino;industria;fabrica_de;manrique_central_no_1;2;4;4/05/2018;6000000;microempresarial
masculino;comercio;fabrica_de_calzado;pedregal;2;6;26/05/2017;7370000;microempresarial
femenino;industria;fabrica_de;playon_de_los;2;2;12/06/2019;6430800;microempresarial
femenino;comercio;variedades;barrio_caicedo;1;9;4/05/2016;6800000;microempresarial
masculino;comercio;tienda;robledo;2;7;20/02/2019;8281000;microempresarial
femenino;comercio;legumbreria;florencia;2;5;27/04/2018;4400000;microempresarial
femenino;comercio;almacen_de_ropa_en;aranjuez;3;4;4/04/2017;7377000;microempresarial
femenino;comercio;tienda;20_de_julio;2;13;7/02/2018;1500000;microempresarial
femenino;comercio;variedades;buenos_aires;1;9;18/12/2017;4000000;microempresarial
femenino;comercio;variedades;moravia;2;4;18/05/2018;7800000;microempresarial
femenino;industria;fabrica_de;san_javier_no1;2;13;26/02/2016;6000000;microempresarial
femenino;comercio;variedades;palermo;2;4;6/03/2018;7800000;microempresarial
masculino;servicio;variedades;calasanz;3;12;11/10/2017;5000000;microempresarial
femenino;industria;cerrajeria;belencito;2;13;25/05/2018;7800000;microempresarial
femenino;comercio;tienda;la_floresta;3;12;13/03/2019;8281000;microempresarial
masculino;comercio;carniceria;popular;2;1;4/03/2016;6890000;microempresarial
masculino;servicio;barberia;buenos_aires;1;9;6/12/2018;3500000;microempresarial
femenino;comercio;distribuidora_de;altavista;2;16;6/10/2016;6890000;microempresarial
femenino;comercio;tienda;popular;2;1;2/06/2017;6000000;microempresarial
femenino;servicio;tienda_de_helados;13_de_noviembre;1;8;3/07/2018;6000000;microempresarial
masculino;comercio;miscelanea;popular;1;1;31/03/2017;7370000;microempresarial
masculino;comercio;fabrica_de_alimentos;la_floresta;2;12;2/10/2017;7370000;microempresarial
masculino;industria;fabrica_de;manrique_central_no_1;2;4;27/07/2017;7370000;microempresarial
femenino;comercio;variedades;robledo;2;7;16/01/2018;4400000;microempresarial
femenino;comercio;variedades;manrique_central_no_1;3;4;17/03/2017;7377000;microempresarial
femenino;servicio;comidas_rapidas;moravia;2;4;4/08/2016;6000000;microempresarial
femenino;comercio;fabrica_de;santo_domingo_savio;1;1;26/10/2018;7800000;microempresarial
femenino;industria;fabrica_de;san_pablo;2;1;4/03/2016;4000000;microempresarial
masculino;industria;fabrica_de;aranjuez;3;4;24/02/2016;6000000;microempresarial
femenino;industria;fabrica_de;manrique_central_no_1;1;4;9/08/2016;6000000;microempresarial
masculino;comercio;variedades;manrique_central_no_2;2;3;16/07/2018;7800000;microempresarial
femenino;comercio;almacen_de_ropa_en;enciso;1;8;4/10/2016;4000000;microempresarial
femenino;comercio;almacen_de_ropa_en;castilla;3;5;4/10/2017;3000000;microempresarial
femenino;comercio;tienda;robledo;2;7;8/05/2018;7000000;microempresarial
femenino;comercio;tienda;carpinelo;1;1;30/10/2017;1000000;microempresarial
femenino;industria;fabrica_de;manrique_oriental;2;3;18/06/2019;7800000;microempresarial
masculino;comercio;tienda;manrique_central_no_1;2;4;1/06/2017;7000000;microempresarial
masculino;comercio;variedades;la_milagrosa;3;9;13/07/2018;5000000;microempresarial
femenino;industria;fabrica_de;buenos_aires;2;9;19/04/2016;6800000;microempresarial
femenino;servicio;productos_de_belleza;manrique_central_no_1;3;4;5/03/2019;5500000;microempresarial
femenino;comercio;fabrica_de_helados;doce_de_octubre_no1;2;6;6/02/2017;3000000;microempresarial
femenino;comercio;tienda;popular;2;1;22/05/2018;7800000;microempresarial
femenino;servicio;peluqueria;pablo_vi;2;2;26/01/2017;7377000;microempresarial
masculino;comercio;almacen_de_ropa_en;13_de_noviembre;2;8;27/03/2017;7000000;microempresarial
femenino;comercio;cafeteria;eduardo_santos;2;13;14/08/2018;7800000;microempresarial
femenino;comercio;variedades;cabecera_san_cristobal;1;60;25/10/2018;4000000;microempresarial
femenino;industria;fabrica_de;cabecera_san_cristobal;2;60;2/05/2017;3000000;microempresarial
femenino;comercio;almacen_de_ropa_en;buenos_aires;3;9;9/03/2017;4000000;microempresarial
femenino;comercio;comidas_rapidas;manrique_oriental;2;3;7/05/2019;3500000;microempresarial
femenino;servicio;tienda;aranjuez;2;4;27/07/2016;5000000;microempresarial
masculino;comercio;tienda;las_palmas;3;10;11/05/2018;3600000;microempresarial
masculino;comercio;tienda;robledo;3;7;4/10/2017;7300000;microempresarial
masculino;comercio;variedades;barrio_cristobal;3;12;29/03/2016;6890000;microempresarial
femenino;industria;variedades;robledo;2;7;8/08/2017;5500000;microempresarial
femenino;comercio;variedades;enciso;1;8;9/04/2018;7000000;microempresarial
masculino;industria;fabrica_de;buenos_aires;3;9;6/12/2016;1000000;microempresarial
masculino;servicio;tienda_naturista;santa_elena_central;3;90;5/04/2017;7000000;microempresarial
femenino;comercio;tienda;robledo;2;7;6/03/2017;1000000;microempresarial
femenino;comercio;fabrica_de;manrique_central_no_2;1;3;2/08/2016;6800000;microempresarial
femenino;industria;fabrica_de;aranjuez;3;4;5/04/2016;6500000;microempresarial
femenino;comercio;tienda;santo_domingo_savio;1;1;3/09/2018;1200000;microempresarial
femenino;industria;fabrica_de_colchones;enciso;1;8;9/05/2019;6000000;microempresarial
masculino;servicio;barberia;belen;1;16;7/03/2019;7000000;microempresarial
femenino;servicio;comidas_rapidas;san_javier_no1;2;13;9/02/2018;6000000;microempresarial
femenino;servicio;mantenimiento_en;enciso;1;8;23/02/2016;6500000;microempresarial
femenino;comercio;variedades;manrique_central_no_2;2;3;12/09/2016;6890000;microempresarial
femenino;comercio;tienda;villatina;2;8;24/05/2018;4000000;microempresarial
femenino;comercio;almacen_de_ropa_en;san_javier_no1;1;13;12/05/2017;6000000;microempresarial
femenino;servicio;fotografia;santa_lucia;3;12;21/02/2018;7500000;microempresarial
femenino;comercio;tienda;cabecera_san_cristobal;2;60;15/02/2017;5000000;microempresarial
femenino;industria;fabrica_de;calasanz;3;12;4/07/2017;7377000;microempresarial
femenino;comercio;tienda;villa_hermosa;3;8;26/10/2017;7000000;microempresarial
femenino;comercio;productos_de_belleza;aranjuez;2;4;13/03/2019;8000000;microempresarial
masculino;industria;fabrica_de_productos;belen;3;16;7/04/2016;6000000;microempresarial
femenino;comercio;peluqueria;doce_de_octubre_no1;2;6;13/03/2018;5000000;microempresarial
masculino;comercio;restaurante;robledo;2;7;14/07/2017;7377000;microempresarial
femenino;comercio;variedades;sevilla;3;4;4/07/2018;7800000;microempresarial
masculino;comercio;distribuidora_de;san_javier_no1;2;13;14/09/2018;6000000;microempresarial
femenino;comercio;variedades;campo_valdes_no_1;2;4;1/08/2016;6890000;microempresarial
femenino;comercio;tienda;pedregal;3;6;30/10/2017;7000000;microempresarial
masculino;servicio;barberia;aranjuez;2;4;28/05/2019;1200000;microempresarial
femenino;comercio;distribuidora_de;robledo;2;7;15/03/2018;5000000;microempresarial
femenino;comercio;venta_de_calzado;manrique_central_no_1;2;4;17/02/2017;5000000;microempresarial
masculino;comercio;distribuidora_de;belen;2;16;2/10/2017;7300000;microempresarial
femenino;servicio;peluqueria;la_milagrosa;3;9;20/06/2018;7500000;microempresarial
